Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,fare_lg,fare_low
2021,3,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,11697,ALB,FLL,1225,272,180.6,174.5,174.5
2021,3,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,13303,ALB,MIA,1225,34,229.44,236.62,186
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,10800,ALB,BUR,2468,9,308.06,304.96,183
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,12892,ALB,LAX,2468,142,400.71,404.44,333.63
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,12954,ALB,LGB,2468,4,289.46,287.81,287.81
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,13891,ALB,ONT,2468,16,317.85,279.2,152.31
2021,3,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,14908,ALB,SNA,2468,29,391.8,411.84,336.76
2021,3,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,14112,ALB,PIE,1138,84,93.44,93.44,93.44
2021,3,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,15304,ALB,TPA,1138,149,222.11,204.36,204.36
2021,3,30279,30194,"Amarillo, TX","Dallas/Fort Worth, TX",10279,11259,AMA,DAL,323,118,136.3,136.24,136.24
2021,3,30279,30194,"Amarillo, TX","Dallas/Fort Worth, TX",10279,11298,AMA,DFW,323,114,151.57,151.38,151.38
2021,3,30325,30466,"Denver, CO","Phoenix, AZ",11292,14107,DEN,PHX,602,2449,128.62,133.45,121.14
2021,3,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,10821,DEN,BWI,1491,1173,201.47,209.25,209.25
2021,3,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,11278,DEN,DCA,1491,759,174.94,114.45,114.45
2021,3,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,12264,DEN,IAD,1491,1091,234.96,254.91,178.1
2021,3,30325,31453,"Denver, CO","Houston, TX",11292,12191,DEN,HOU,883,770,138.33,137.65,137.65
2021,3,30325,31453,"Denver, CO","Houston, TX",11292,12266,DEN,IAH,883,1575,150.29,171.65,119.09
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,11618,DEN,EWR,1659,1266,294.26,298.56,94.54
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12197,DEN,HPN,1659,15,302.89,309.76,280.09
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12391,DEN,ISP,1659,31,233.73,235.26,128.12
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12478,DEN,JFK,1659,777,245.76,232.39,232.39
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12953,DEN,LGA,1659,1533,251.89,289.25,206.69
2021,3,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,15070,DEN,SWF,1659,2,279.05,279.05,279.05
2021,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,13796,DEN,OAK,967,787,153.57,162.55,84.67
2021,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14771,DEN,SFO,967,1447,186.15,224.3,99.15
2021,3,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14831,DEN,SJC,967,665,205.14,192.4,192.4
2021,3,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,11697,DEN,FLL,1709,873,169.22,208.45,86.95
2021,3,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,13303,DEN,MIA,1709,788,166.59,181.28,88.35
2021,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,10800,DEN,BUR,862,513,142.75,138.97,138.97
2021,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12892,DEN,LAX,862,2367,133.12,152.63,121.91
2021,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12954,DEN,LGB,862,275,112.51,110.86,110.86
2021,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,13891,DEN,ONT,862,544,130.66,138.45,79.02
2021,3,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,14908,DEN,SNA,862,1259,133.59,127.36,73.44
2021,3,30325,33195,"Denver, CO","Tampa, FL (Metropolitan Area)",11292,15304,DEN,TPA,1506,1188,169.28,163.74,82.68
2021,3,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,13931,DEN,ORF,1553,327,218.17,254.41,104.52
2021,3,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,14098,DEN,PHF,1553,9,265.28,265.28,265.28
2021,3,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",10397,11259,ATL,DAL,731,888,132.85,127.27,127.27
2021,3,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",10397,11298,ATL,DFW,731,1883,134.96,143.06,135.16
2021,3,30397,30466,"Atlanta, GA (Metropolitan Area)","Phoenix, AZ",10397,14107,ATL,PHX,1587,1098,204.06,229.62,172.45
2021,3,30397,30647,"Atlanta, GA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10397,10874,ATL,CAK,554,6,286.31,290.97,249.83
2021,3,30397,30647,"Atlanta, GA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10397,11042,ATL,CLE,554,931,133.3,141.81,124.85
2021,3,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",10397,10721,ATL,BOS,952,1963,204.01,211.97,166.62
2021,3,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",10397,13296,ATL,MHT,952,39,249.63,261.98,225.5
2021,3,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",10397,14307,ATL,PVD,952,282,220.73,234.66,76.1
2021,3,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,10821,ATL,BWI,577,1640,150.03,170.43,93.64
2021,3,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,11278,ATL,DCA,577,1464,163.76,176.46,126.71
2021,3,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,12264,ATL,IAD,577,683,153.95,168.22,108.8
2021,3,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13232,ATL,MDW,606,1315,134.27,128.95,128.95
2021,3,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13930,ATL,ORD,606,2262,138.01,144.59,133.23
2021,3,30397,31066,"Atlanta, GA (Metropolitan Area)","Columbus, OH",10397,11066,ATL,CMH,447,616,155.51,161.67,133.17
2021,3,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",10397,12191,ATL,HOU,696,1065,137.04,129.14,129.14
2021,3,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",10397,12266,ATL,IAH,696,1205,139.89,142.51,142.51
2021,3,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,11618,ATL,EWR,795,2266,171.22,211.1,105.88
2021,3,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12197,ATL,HPN,795,198,253.47,254.83,210.34
2021,3,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12391,ATL,ISP,795,71,115.59,80.08,80.08
2021,3,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12478,ATL,JFK,795,1027,200.77,213.64,174.65
2021,3,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12953,ATL,LGA,795,2897,191.11,213.39,157.98
2021,3,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,15070,ATL,SWF,795,2,286.57,286.57,286.57
2021,3,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,13796,ATL,OAK,2139,213,213.36,207.75,207.75
2021,3,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,14771,ATL,SFO,2139,1111,311.2,350.9,134.2
2021,3,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,14831,ATL,SJC,2139,177,299.63,343.59,238.01
2021,3,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10397,11697,ATL,FLL,594,2137,121.48,131.56,108.19
2021,3,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10397,13303,ATL,MIA,594,2094,136.96,149.45,114.47
2021,3,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,10800,ATL,BUR,1947,64,265.18,226.69,226.69
2021,3,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,12892,ATL,LAX,1947,2859,255.44,309.99,123.89
2021,3,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,12954,ATL,LGB,1947,60,171.36,150.85,150.85
2021,3,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,13891,ATL,ONT,1947,341,229.92,286.07,97.32
2021,3,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,14908,ATL,SNA,1947,298,324.4,349.07,294.32
2021,3,30397,33195,"Atlanta, GA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10397,15304,ATL,TPA,406,1245,140.66,152.88,124.13
2021,3,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10397,13931,ATL,ORF,516,438,196.61,200.26,131.27
2021,3,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10397,14098,ATL,PHF,516,5,284.06,284.06,284.06
2021,3,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,233,163.66,163.58,163.58
2021,3,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,196,164.05,163.67,163.67
2021,3,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,663,193.41,188.89,188.89
2021,3,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,AUS,BOS,1698,818,234.75,232.18,232.18
2021,3,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,35,270.31,251.48,251.48
2021,3,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,14307,AUS,PVD,1698,68,256.26,243.4,243.4
2021,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,408,213.39,213.88,99.58
2021,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,11278,AUS,DCA,1342,319,228.91,212.04,212.04
2021,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,356,232.01,249.8,177.98
2021,3,30423,30977,"Austin, TX","Chicago, IL",10423,13232,AUS,MDW,977,468,161.03,160.67,160.67
2021,3,30423,30977,"Austin, TX","Chicago, IL",10423,13930,AUS,ORD,977,1041,174.74,173.74,154.59
2021,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,11618,AUS,EWR,1559,971,194.82,218.93,104.9
2021,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,12,282.81,271.65,271.65
2021,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,17,243.9,239.76,239.76
2021,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,956,238.85,252.93,225.72
2021,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,120,245.93,218.54,218.54
2021,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,1,291.71,291.71,291.71
2021,3,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,13796,AUS,OAK,1504,217,194.76,194.37,194.37
2021,3,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14771,AUS,SFO,1504,822,214.79,223.01,201.8
2021,3,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",10423,14831,AUS,SJC,1504,500,199.64,186.36,186.36
2021,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,463,127.12,130.64,89.54
2021,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,478,161.47,170.32,131.02
2021,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,10800,AUS,BUR,1242,142,150.36,147.82,147.82
2021,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,1942,136.77,139.76,134.03
2021,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,137,141.78,139.15,139.15
2021,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,103,183.69,178.74,178.74
2021,3,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,286,180.81,179.29,171.9
2021,3,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,392,158.63,153.94,153.94
2021,3,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,11618,AVL,EWR,633,187,148.98,84.84,84.84
2021,3,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12197,AVL,HPN,633,4,277.73,271.04,271.04
2021,3,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12391,AVL,ISP,633,1,313.54,313.54,313.54
2021,3,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12478,AVL,JFK,633,8,288.44,278.78,278.78
2021,3,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12953,AVL,LGA,633,127,188.89,179.03,179.03
2021,3,30431,32467,"Asheville, NC","Miami, FL (Metropolitan Area)",10431,11697,AVL,FLL,677,262,109.95,93.91,93.91
2021,3,30431,32467,"Asheville, NC","Miami, FL (Metropolitan Area)",10431,13303,AVL,MIA,677,25,244.18,242.52,242.52
2021,3,30431,33195,"Asheville, NC","Tampa, FL (Metropolitan Area)",10431,14112,AVL,PIE,519,202,88.24,88.24,88.24
2021,3,30431,33195,"Asheville, NC","Tampa, FL (Metropolitan Area)",10431,15304,AVL,TPA,519,42,222.04,200.21,200.21
2021,3,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",15376,10821,TUS,BWI,1976,82,281.12,241.54,241.54
2021,3,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",15376,11278,TUS,DCA,1976,92,294.24,296.57,296.57
2021,3,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",15376,12264,TUS,IAD,1976,46,301.84,333.12,249.37
2021,3,30466,30198,"Phoenix, AZ","Pittsburgh, PA",10466,14122,AZA,PIT,1814,19,60.14,60.14,60.14
2021,3,30466,30198,"Phoenix, AZ","Pittsburgh, PA",14107,14122,PHX,PIT,1814,342,267.41,264.4,264.4
2021,3,30466,30559,"Phoenix, AZ","Seattle, WA",14107,14747,PHX,SEA,1107,2902,130.25,130.35,116.76
2021,3,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",14107,10821,PHX,BWI,1999,530,251.82,252.16,107.23
2021,3,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",14107,11278,PHX,DCA,1999,487,271.57,289.96,210.28
2021,3,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",14107,12264,PHX,IAD,1999,283,275.61,274.71,237.81
2021,3,30466,31123,"Phoenix, AZ","St. Louis, MO",14107,15016,PHX,STL,1262,618,215.22,216.83,216.83
2021,3,30466,31775,"Phoenix, AZ","Sioux Falls, SD",10466,11775,AZA,FSD,1081,126,82.96,82.96,82.96
2021,3,30466,31775,"Phoenix, AZ","Sioux Falls, SD",14107,11775,PHX,FSD,1081,116,189.38,188.14,76.5
2021,3,30466,31884,"Phoenix, AZ","Spokane, WA",14107,11884,PHX,GEG,1020,432,193.77,203.51,169.92
2021,3,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",10466,13796,AZA,OAK,668,10,87.3,87.3,87.3
2021,3,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",14107,13796,PHX,OAK,668,768,130.19,131.44,69.78
2021,3,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",14107,14771,PHX,SFO,668,1026,135.5,119.52,119.52
2021,3,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",14107,14831,PHX,SJC,668,670,167.12,162.26,162.26
2021,3,30466,33192,"Phoenix, AZ","Sacramento, CA",14107,14893,PHX,SMF,647,989,136.71,136.65,136.65
2021,3,30466,33195,"Phoenix, AZ","Tampa, FL (Metropolitan Area)",14107,15304,PHX,TPA,1788,466,233.59,241.21,214.35
2021,3,30466,33214,"Phoenix, AZ","San Antonio, TX",14107,14683,PHX,SAT,843,437,194.89,191.48,191.48
2021,3,30466,33570,"Phoenix, AZ","San Diego, CA",10466,14679,AZA,SAN,324,13,80.56,80.56,80.56
2021,3,30466,33570,"Phoenix, AZ","San Diego, CA",14107,14679,PHX,SAN,324,1215,151.74,153.06,153.06
2021,3,30466,34057,"Phoenix, AZ","Portland, OR",14107,14057,PHX,PDX,1009,1358,187.05,177.39,177.39
2021,3,30466,34492,"Phoenix, AZ","Raleigh/Durham, NC",14107,14492,PHX,RDU,1891,324,259.55,272.08,235.58
2021,3,30466,34570,"Phoenix, AZ","Reno, NV",14107,14570,PHX,RNO,601,474,173.72,166.56,166.56
2021,3,30466,34614,"Phoenix, AZ","Salt Lake City, UT",14107,14869,PHX,SLC,507,1397,112.26,113.19,110.62
2021,3,30466,34653,"Phoenix, AZ","Tulsa, OK",14107,15370,PHX,TUL,935,193,201.35,191.92,191.92
2021,3,30529,30466,"Hartford, CT","Phoenix, AZ",10529,14107,BDL,PHX,2213,183,303.59,313.78,283.27
2021,3,30529,30852,"Hartford, CT","Washington, DC (Metropolitan Area)",10529,10821,BDL,BWI,326,153,167.29,167.29,167.29
2021,3,30529,30852,"Hartford, CT","Washington, DC (Metropolitan Area)",10529,11278,BDL,DCA,326,160,184.39,184.41,184.41
2021,3,30529,30852,"Hartford, CT","Washington, DC (Metropolitan Area)",10529,12264,BDL,IAD,326,130,173.56,173.62,173.62
2021,3,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",10529,13796,BDL,OAK,2625,21,285.98,285.73,251.67
2021,3,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",10529,14771,BDL,SFO,2625,272,293.61,253.65,253.65
2021,3,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",10529,14831,BDL,SJC,2625,30,354.91,304.53,304.53
2021,3,30529,32467,"Hartford, CT","Miami, FL (Metropolitan Area)",10529,11697,BDL,FLL,1194,521,136.65,146.4,77.08
2021,3,30529,32467,"Hartford, CT","Miami, FL (Metropolitan Area)",10529,13303,BDL,MIA,1194,478,140.94,149.23,127.53
2021,3,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,10800,BDL,BUR,2527,11,334.11,259.9,259.9
2021,3,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,12892,BDL,LAX,2527,463,253.67,230.67,230.67
2021,3,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,12954,BDL,LGB,2527,10,199.7,183.72,183.72
2021,3,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,13891,BDL,ONT,2527,30,336.33,301.35,301.35
2021,3,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,14908,BDL,SNA,2527,56,353.89,330.89,262.34
2021,3,30529,33195,"Hartford, CT","Tampa, FL (Metropolitan Area)",10529,15304,BDL,TPA,1111,585,183.24,181.06,181.06
2021,3,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",14747,10821,SEA,BWI,2335,521,258.97,261.99,242.23
2021,3,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",14747,11278,SEA,DCA,2335,564,260.19,257.59,229.36
2021,3,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",14747,12264,SEA,IAD,2335,782,252.7,238.77,238.77
2021,3,30559,33195,"Seattle, WA","Tampa, FL (Metropolitan Area)",14747,15304,SEA,TPA,2520,650,222.37,210.41,210.41
2021,3,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11259,BHM,DAL,597,152,168.07,165.36,165.36
2021,3,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11298,BHM,DFW,597,214,190.83,188.68,188.68
2021,3,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,10821,BHM,BWI,682,91,194.02,217.37,165.93
2021,3,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,11278,BHM,DCA,682,130,231.66,227.33,227.33
2021,3,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,12264,BHM,IAD,682,24,255.77,254.43,254.43
2021,3,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,583,112,169.54,166.23,166.23
2021,3,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,583,154,193.43,174.18,174.18
2021,3,30599,31453,"Birmingham, AL","Houston, TX",10599,12191,BHM,HOU,570,50,185.34,178.7,178.7
2021,3,30599,31453,"Birmingham, AL","Houston, TX",10599,12266,BHM,IAH,570,178,196.31,193.67,162.21
2021,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,11618,BHM,EWR,902,67,245.25,256.54,222.24
2021,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12197,BHM,HPN,902,6,262.8,289.35,228.58
2021,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12391,BHM,ISP,902,5,230.38,260.12,158.14
2021,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12478,BHM,JFK,902,21,236.91,248.8,221.1
2021,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12953,BHM,LGA,902,151,242.99,256.26,207.57
2021,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,15070,BHM,SWF,902,1,261.14,261.14,261.14
2021,3,30599,32467,"Birmingham, AL","Miami, FL (Metropolitan Area)",10599,11697,BHM,FLL,661,67,186.97,207.53,152.33
2021,3,30599,32467,"Birmingham, AL","Miami, FL (Metropolitan Area)",10599,13303,BHM,MIA,661,120,192.29,186.09,186.09
2021,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,10800,BHM,BUR,1815,18,282.84,246.09,246.09
2021,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12892,BHM,LAX,1815,103,322.14,306.21,274.54
2021,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12954,BHM,LGB,1815,3,229.87,222.26,222.26
2021,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,13891,BHM,ONT,1815,34,298.67,318.43,265.27
2021,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,14908,BHM,SNA,1815,42,311.23,308.93,272.43
2021,3,30599,33195,"Birmingham, AL","Tampa, FL (Metropolitan Area)",10599,15304,BHM,TPA,459,176,150.04,133.36,133.36
2021,3,30615,30466,"El Paso, TX","Phoenix, AZ",11540,14107,ELP,PHX,347,266,143.71,138.99,138.99
2021,3,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,10821,ELP,BWI,1741,77,296.52,270.56,270.56
2021,3,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,11278,ELP,DCA,1741,98,287.29,287.85,263.62
2021,3,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,12264,ELP,IAD,1741,37,343.64,401.45,262.78
